t,i,representative_spin,ensemble_mean_plus,symmetric_response,theory_perturbation
5,25,1,-0.013,0.003,-0.000709567090280859
5,26,1,0.013,-0.0005000000000000004,-0.0006913033741859823
5,27,-1,-0.003,0.0075,-0.0006612112656932783
5,28,-1,-0.001,0.0055,-0.0006198056491221658
5,29,1,0.015,-0.009000000000000001,-0.0005677949860519821
5,30,1,-0.028,-0.019,-0.0005060691933479384
5,31,-1,0.024,-0.005500000000000001,-0.00043568441643682327
5,32,1,0.017,0.0,-0.0003578449583659334
5,33,-1,0.015,0.017,-0.0002738826738440362
5,34,-1,-0.013,-0.0029999999999999996,-0.00018523418083804473
5,35,-1,-0.014,-0.0035,-9.341627964129692e-05
5,36,-1,0.017,0.006,-1.3147010485615734e-19
5,37,-1,0.015,0.008,9.341627964129604e-05
5,38,-1,-0.011,0.006,0.00018523418083804386
5,39,-1,0.008,0.012,0.0002738826738440354
5,40,1,0.02,0.0035000000000000005,0.0003578449583659326
5,41,1,0.021,-0.007999999999999998,0.00043568441643682256
5,42,1,-0.008,-0.0045000000000000005,0.000506069193347938
5,43,-1,-0.053,-0.020999999999999998,0.0005677949860519818
5,44,1,-0.012,-0.0095,0.0006198056491221655
5,45,-1,-0.009,0.0035000000000000005,0.000661211265693278
5,46,1,-0.002,-0.011,0.0006913033741859821
5,47,1,0.009,-0.009500000000000001,0.0007095670902808589
5,48,-1,0.025,0.009500000000000001,0.0007156899167318661
5,49,1,0.011,0.0095,0.000709567090280859
5,50,-1,0.041,0.021,0.0006913033741859823
5,51,1,0.025,0.013000000000000001,0.0006612112656932784
5,52,1,-0.002,-0.009000000000000001,0.0006198056491221659
5,53,1,-0.018,-0.0045,0.0005677949860519824
5,54,-1,0.015,0.013999999999999999,0.0005060691933479386
5,55,1,0.005,0.03,0.0004356844164368234
5,56,-1,0.053,0.009499999999999998,0.00035784495836593344
5,57,1,0.014,0.01,0.0002738826738440363
5,58,1,0.046,0.011,0.0001852341808380448
5,59,1,0.009,0.0065,9.341627964129702e-05
5,60,1,0.021,0.015,8.54777180665152e-19
5,61,-1,-0.027,-0.002999999999999999,-9.341627964129595e-05
5,62,-1,0.026,0.004999999999999999,-0.00018523418083804378
5,63,-1,-0.006,-0.0015,-0.0002738826738440347
5,64,-1,0.012,0.018500000000000003,-0.0003578449583659325
5,65,-1,0.012,0.0205,-0.00043568441643682305
5,66,1,0.017,0.0025000000000000005,-0.0005060691933479374
5,67,-1,-0.042,-0.022000000000000002,-0.0005677949860519818
5,68,1,0.044,0.028499999999999998,-0.0006198056491221652
5,69,1,0.011,-0.022,-0.000661211265693278
5,70,-1,0.002,-0.012,-0.000691303374185982
5,71,-1,0.033,0.0075000000000000015,-0.0007095670902808589
5,72,-1,0.025,0.022,-0.0007156899167318661
5,73,1,0.014,0.005,-0.0007095670902808591
5,74,-1,0.021,0.0,-0.0006913033741859823
5,75,1,-0.016,-0.003,-0.0006612112656932787
5,76,-1,0.002,0.008,-0.000619805649122166
5,77,1,0.039,0.0125,-0.0005677949860519821
5,78,1,0.003,-0.0075,-0.0005060691933479387
5,79,-1,0.023,-0.006499999999999999,-0.00043568441643682343
5,80,-1,0.003,0.009,-0.00035784495836593404
5,81,1,0.055,0.018000000000000002,-0.0002738826738440364
5,82,-1,0.053,-0.0010000000000000009,-0.0001852341808380455
5,83,1,-0.035,-0.016,-9.34162796412971e-05
5,84,-1,0.059,0.013999999999999999,-3.0676357799770043e-19
5,85,1,0.036,0.010499999999999999,9.341627964129523e-05
5,86,-1,-0.013,-0.001,0.0001852341808380437
5,87,-1,0.004,0.0075,0.00027388267384403464
5,88,1,0.015,0.0075,0.0003578449583659324
5,89,-1,0.046,0.009,0.0004356844164368219
5,90,1,0.008,0.014,0.0005060691933479374
5,91,1,-0.019,-0.0155,0.0005677949860519818
5,92,1,0.02,0.0010000000000000009,0.0006198056491221651
5,93,1,0.033,0.0145,0.000661211265693278
5,94,1,0.045,0.012499999999999999,0.0006913033741859819
5,95,-1,0.016,0.004,0.0007095670902808589
6,0,1,0.003,0.0135,0.00030610884406850024
6,1,1,-0.013,0.0045,0.0003034900404727916
6,2,1,0.006,-0.018000000000000002,0.00029567843814125766
6,3,1,-0.01,-0.005,0.00028280769575557635
6,4,1,0.018,0.015,0.0002650980352864107
6,5,-1,0.012,0.0085,0.00024285247393443355
6,6,-1,-0.008,-0.021,0.00021645163942201202
6,7,1,0.012,-0.004,0.00018634725734734784
6,8,-1,-0.032,-0.0045000000000000005,0.00015305442203425015
6,9,1,0.027,0.0045000000000000005,0.00011714278312544374
6,10,1,-0.009,-0.012,7.922679871924572e-05
6,11,-1,0.046,0.0165,3.99552218211429e-05
6,12,-1,0.023,0.017,1.8743760803959255e-20
6,13,1,-0.033,-0.028,-3.99552218211428e-05
6,14,1,-0.007,-0.0075,-7.922679871924561e-05
6,15,-1,0.013,0.017,-0.00011714278312544364
6,16,1,0.035,0.014500000000000002,-0.00015305442203425006
6,17,1,0.001,-0.010499999999999999,-0.00018634725734734773
6,18,-1,0.017,-0.0055,-0.00021645163942201197
6,19,1,0.019,0.0305,-0.00024285247393443347
6,20,-1,-0.001,0.0075,-0.00026509803528641064
6,21,-1,0.016,0.013000000000000001,-0.00028280769575557635
6,22,-1,0.023,0.02,-0.0002956784381412576
6,23,-1,-0.037,-0.020499999999999997,-0.0003034900404727916
6,24,1,0.01,-0.012999999999999998,-0.00030610884406850024
6,25,-1,-0.003,-0.0055,-0.0003034900404727916
6,26,-1,0.035,0.02,-0.0002956784381412577
6,27,-1,0.001,0.001,-0.00028280769575557646
6,28,-1,0.043,0.009499999999999998,-0.00026509803528641074
6,29,-1,-0.021,0.007000000000000001,-0.00024285247393443358
6,30,-1,-0.026,-0.013999999999999999,-0.0002164516394220121
6,31,-1,0.009,0.004999999999999999,-0.00018634725734734792
6,32,1,0.032,0.007000000000000001,-0.00015305442203425025
6,33,-1,-0.04,-0.0185,-0.0001171427831254439
6,34,1,-0.019,-0.0135,-7.922679871924588e-05
6,35,-1,-0.022,-0.008499999999999999,-3.995522182114314e-05
6,36,-1,0.013,0.0,-5.623128241187775e-20
6,37,-1,0.008,-0.0024999999999999996,3.9955221821142766e-05
6,38,-1,0.012,0.018000000000000002,7.922679871924552e-05
6,39,-1,0.029,0.006500000000000001,0.00011714278312544353
6,40,-1,0.013,0.012,0.0001530544220342499
6,41,1,0.017,0.006,0.0001863472573473476
6,42,-1,-0.031,-0.006,0.00021645163942201194
6,43,1,-0.001,-0.002,0.00024285247393443344
6,44,-1,-0.005,-0.0005,0.0002650980352864106
6,45,-1,-0.021,0.002,0.0002828076957555763
6,46,1,-0.004,0.0085,0.0002956784381412576
6,47,1,-0.032,-0.0225,0.0003034900404727915
6,48,-1,0.013,0.01,0.00030610884406850024
6,49,-1,0.006,0.0055,0.0003034900404727916
6,50,-1,0.003,-0.0055,0.0002956784381412577
6,51,1,-0.001,-0.0075,0.00028280769575557646
6,52,1,-0.006,0.0034999999999999996,0.0002650980352864108
6,53,1,0.037,0.0235,0.00024285247393443372
6,54,-1,-0.016,-0.0055,0.00021645163942201224
6,55,-1,0.034,-0.0014999999999999979,0.00018634725734734795
6,56,-1,0.034,0.023,0.00015305442203425028
6,57,1,0.01,0.009000000000000001,0.00011714278312544393
6,58,1,0.014,-0.005,7.922679871924592e-05
6,59,-1,0.014,-0.003,3.995522182114318e-05
6,60,1,0.049,0.015500000000000002,3.6559807340078885e-19
6,61,-1,0.01,0.017,-3.995522182114272e-05
6,62,1,-0.001,0.008,-7.922679871924548e-05
6,63,1,0.001,-0.011,-0.00011714278312544325
6,64,-1,0.011,-0.003000000000000001,-0.00015305442203424988
6,65,1,0.023,0.01,-0.00018634725734734781
6,66,1,0.022,0.002999999999999999,-0.00021645163942201175
6,67,-1,-0.002,0.009500000000000001,-0.00024285247393443342
6,68,1,-0.062,-0.005500000000000001,-0.0002650980352864105
6,69,1,0.055,0.0235,-0.00028280769575557624
6,70,1,-0.055,-0.0205,-0.0002956784381412575
6,71,-1,0.024,0.006500000000000001,-0.0003034900404727915
6,72,1,0.011,0.012,-0.00030610884406850024
6,73,-1,0.037,0.0014999999999999979,-0.00030349004047279163
6,74,-1,-0.014,-0.0185,-0.0002956784381412577
6,75,-1,-0.022,-0.004999999999999999,-0.00028280769575557657
6,76,-1,0.022,0.008499999999999999,-0.00026509803528641085
6,77,-1,0.031,0.0235,-0.00024285247393443355
6,78,-1,0.037,-0.0034999999999999996,-0.0002164516394220123
6,79,1,0.033,0.0015000000000000013,-0.00018634725734734798
6,80,1,-0.022,-0.004999999999999999,-0.00015305442203425053
6,81,-1,0.028,0.006500000000000001,-0.00011714278312544397
6,82,-1,0.001,0.006500000000000001,-7.922679871924621e-05
6,83,1,0.018,0.0315,-3.995522182114321e-05
6,84,-1,0.019,0.0055,-1.3120632562771476e-19
6,85,-1,0.019,-0.0165,3.9955221821142414e-05
6,86,1,0.007,-0.0045000000000000005,7.922679871924545e-05
6,87,1,0.043,0.013999999999999999,0.00011714278312544322
6,88,-1,0.021,0.0015000000000000013,0.00015305442203424985
6,89,1,0.002,0.0155,0.00018634725734734733
6,90,-1,-0.04,0.0010000000000000009,0.0002164516394220117
6,91,1,0.048,0.012,0.00024285247393443342
6,92,-1,0.042,-0.0014999999999999979,0.0002650980352864104
6,93,1,0.032,0.006,0.00028280769575557624
6,94,1,0.006,-0.001,0.0002956784381412575
6,95,1,0.022,-0.0015000000000000013,0.0003034900404727915
7,0,-1,0.0,-0.0035,0.00013092628836359473
7,1,-1,0.006,-0.014000000000000002,0.0001298061958168317
7,2,1,-0.052,-0.018,0.00012646508327056606
7,3,1,0.018,0.019999999999999997,0.00012096011808679583
7,4,1,0.003,-0.004999999999999999,0.00011338549174607999
7,5,1,0.015,0.0165,0.00010387080820519138
7,6,1,0.002,0.0075,9.257886633748322e-05
7,7,1,0.004,0.0045000000000000005,7.970287439902976e-05
7,8,1,-0.006,-0.0025,6.546314418179738e-05
7,9,1,0.013,0.0,5.010332141780195e-05
7,10,-1,0.04,0.009000000000000001,3.3886216933082894e-05
7,11,-1,0.014,0.02,1.7089309881604486e-05
7,12,-1,0.022,0.0075,8.016922998435983e-21
7,13,1,0.048,0.0265,-1.708930988160444e-05
7,14,-1,0.046,0.0115,-3.3886216933082846e-05
7,15,1,0.027,0.022,-5.010332141780191e-05
7,16,-1,0.012,0.001,-6.546314418179734e-05
7,17,-1,0.004,0.027499999999999997,-7.970287439902972e-05
7,18,1,0.032,0.015,-9.257886633748319e-05
7,19,1,0.016,0.007,-0.00010387080820519134
7,20,-1,0.024,0.0125,-0.00011338549174607996
7,21,-1,0.038,0.0075,-0.00012096011808679583
7,22,-1,0.007,0.019,-0.00012646508327056606
7,23,1,-0.005,-0.0195,-0.0001298061958168317
7,24,-1,-0.006,-0.012,-0.00013092628836359473
7,25,1,-0.023,-0.005,-0.0001298061958168317
7,26,-1,0.025,-0.008999999999999998,-0.0001264650832705661
7,27,-1,0.008,-0.0075,-0.00012096011808679586
7,28,-1,0.002,-0.0065,-0.00011338549174608
7,29,1,-0.003,-0.011,-0.00010387080820519139
7,30,-1,0.019,0.0155,-9.257886633748326e-05
7,31,1,0.022,-0.0085,-7.970287439902979e-05
7,32,-1,0.003,0.018000000000000002,-6.546314418179742e-05
7,33,1,-0.061,-0.028,-5.010332141780202e-05
7,34,-1,-0.027,-0.0125,-3.388621693308296e-05
7,35,1,-0.002,-0.0035,-1.7089309881604587e-05
7,36,1,-0.008,0.0045000000000000005,-2.4050768995307946e-20
7,37,1,0.002,-0.009999999999999998,1.7089309881604428e-05
7,38,1,0.001,-0.017499999999999998,3.3886216933082806e-05
7,39,-1,-0.008,-0.0115,5.010332141780187e-05
7,40,1,0.005,0.002,6.546314418179729e-05
7,41,1,-0.026,-0.002,7.970287439902967e-05
7,42,1,0.026,0.0075,9.257886633748318e-05
7,43,-1,-0.007,-0.0045000000000000005,0.00010387080820519132
7,44,-1,0.045,0.012499999999999999,0.00011338549174607994
7,45,-1,0.004,0.0115,0.0001209601180867958
7,46,-1,0.006,-0.0034999999999999996,0.00012646508327056604
7,47,-1,0.021,0.009000000000000001,0.00012980619581683169
7,48,1,0.002,0.0035,0.00013092628836359473
7,49,1,0.014,-0.0055000000000000005,0.0001298061958168317
7,50,-1,-0.001,-0.008,0.0001264650832705661
7,51,1,-0.017,-0.005000000000000001,0.00012096011808679587
7,52,1,-0.006,-0.0005,0.00011338549174608003
7,53,1,-0.019,0.011000000000000001,0.00010387080820519144
7,54,1,-0.001,-0.0025,9.257886633748331e-05
7,55,1,-0.011,-0.020999999999999998,7.97028743990298e-05
7,56,-1,-0.027,-0.011,6.546314418179744e-05
7,57,1,-0.001,-0.013000000000000001,5.010332141780203e-05
7,58,1,0.026,0.002999999999999999,3.3886216933082975e-05
7,59,-1,0.02,-0.004,1.7089309881604608e-05
7,60,1,-0.018,-0.013999999999999999,1.5637051888816037e-19
7,61,1,0.01,0.010499999999999999,-1.708930988160441e-05
7,62,1,-0.021,-0.009500000000000001,-3.388621693308279e-05
7,63,-1,0.034,0.018500000000000003,-5.010332141780174e-05
7,64,-1,0.02,-0.007000000000000001,-6.546314418179726e-05
7,65,-1,0.0,-0.001,-7.970287439902975e-05
7,66,1,0.016,-0.006500000000000001,-9.25788663374831e-05
7,67,1,0.009,-0.0025000000000000005,-0.00010387080820519131
7,68,-1,-0.008,-0.0025,-0.00011338549174607989
7,69,1,0.006,0.0005,-0.00012096011808679577
7,70,1,-0.017,-0.0115,-0.000126465083270566
7,71,-1,-0.032,-0.026500000000000003,-0.00012980619581683169
7,72,-1,-0.007,0.0035,-0.00013092628836359473
7,73,1,0.014,-0.0065,-0.00012980619581683174
7,74,1,0.017,0.0035000000000000005,-0.0001264650832705661
7,75,-1,0.015,-0.013500000000000002,-0.00012096011808679591
7,76,-1,0.008,-0.004,-0.00011338549174608005
7,77,1,-0.003,-0.006500000000000001,-0.00010387080820519138
7,78,1,0.032,0.017,-9.257886633748333e-05
7,79,1,0.05,0.011500000000000002,-7.970287439902983e-05
7,80,-1,0.036,0.011999999999999999,-6.546314418179754e-05
7,81,1,0.034,0.0165,-5.0103321417802046e-05
7,82,-1,0.008,-0.0024999999999999996,-3.3886216933083104e-05
7,83,-1,-0.005,-0.004,-1.708930988160462e-05
7,84,1,0.006,-0.009500000000000001,-5.611846098905187e-20
7,85,1,0.003,0.018500000000000003,1.708930988160428e-05
7,86,-1,-0.003,0.004,3.388621693308277e-05
7,87,-1,0.02,0.0085,5.010332141780173e-05
7,88,-1,0.021,0.01,6.546314418179725e-05
7,89,1,-0.029,-0.007500000000000001,7.970287439902955e-05
7,90,-1,-0.013,0.02,9.257886633748308e-05
7,91,-1,0.0,0.019,0.00010387080820519131
7,92,1,0.007,-0.0005,0.00011338549174607988
7,93,-1,0.015,0.0014999999999999996,0.00012096011808679577
7,94,-1,-0.005,-0.004,0.000126465083270566
7,95,1,0.027,0.025,0.00012980619581683169
8,0,-1,-0.025,-0.0025000000000000005,5.599868581657587e-05
8,1,-1,-0.029,0.0025000000000000005,5.551960929653062e-05
8,2,1,0.004,-0.01,5.409057686847797e-05
8,3,-1,-0.019,0.0014999999999999996,5.173603967346453e-05
8,4,-1,0.034,0.023,4.8496284495698034e-05
8,5,1,0.025,0.021,4.4426744444499885e-05
8,6,-1,0.008,-0.003,3.9597050478435736e-05
8,7,-1,0.0,0.01,3.40898400003091e-05
8,8,-1,-0.006,0.022000000000000002,2.799934290828794e-05
8,9,1,0.046,0.006499999999999999,2.1429769296221528e-05
8,10,-1,0.004,0.0005,1.449352639004225e-05
8,11,1,-0.031,-0.006999999999999999,7.309295228964665e-06
8,12,-1,0.036,0.015499999999999998,3.428930567086396e-21
8,13,1,0.037,0.0115,-7.3092952289646465e-06
8,14,1,0.012,-0.0004999999999999996,-1.4493526390042232e-05
8,15,1,0.026,-0.003000000000000001,-2.1429769296221507e-05
8,16,-1,0.023,-0.0005000000000000004,-2.7999342908287923e-05
8,17,-1,0.016,-0.0085,-3.408984000030908e-05
8,18,-1,0.031,-0.011,-3.959705047843573e-05
8,19,1,-0.007,0.005000000000000001,-4.442674444449987e-05
8,20,1,0.024,0.005,-4.849628449569802e-05
8,21,-1,-0.015,0.0010000000000000009,-5.173603967346453e-05
8,22,-1,0.013,-0.014000000000000002,-5.4090576868477966e-05
8,23,1,0.015,-0.0025000000000000005,-5.551960929653062e-05
8,24,1,0.02,0.0045000000000000005,-5.599868581657587e-05
8,25,1,0.013,0.0095,-5.551960929653063e-05
8,26,1,-0.011,0.0075,-5.409057686847798e-05
8,27,1,-0.031,-0.018,-5.173603967346455e-05
8,28,-1,0.006,-0.013000000000000001,-4.849628449569804e-05
8,29,-1,0.003,-0.006500000000000001,-4.442674444449989e-05
8,30,1,0.033,0.0275,-3.9597050478435756e-05
8,31,-1,-0.012,-0.0015000000000000005,-3.4089840000309116e-05
8,32,1,-0.013,-0.0095,-2.7999342908287957e-05
8,33,1,0.011,0.020499999999999997,-2.1429769296221555e-05
8,34,1,-0.019,-0.0125,-1.4493526390042281e-05
8,35,1,-0.034,-0.006500000000000001,-7.309295228964708e-06
8,36,1,0.0,-0.0085,-1.0286791701259188e-20
8,37,-1,-0.016,-0.0015000000000000005,7.309295228964641e-06
8,38,1,0.013,-0.003,1.4493526390042213e-05
8,39,-1,0.026,0.010499999999999999,2.142976929622149e-05
8,40,1,-0.025,-0.021,2.7999342908287896e-05
8,41,-1,0.007,-0.006,3.408984000030906e-05
8,42,1,-0.001,-0.013000000000000001,3.959705047843572e-05
8,43,1,0.014,0.0085,4.4426744444499865e-05
8,44,-1,0.027,0.034999999999999996,4.849628449569802e-05
8,45,-1,-0.017,-0.003000000000000001,5.173603967346452e-05
8,46,-1,0.016,0.002,5.409057686847796e-05
8,47,-1,0.015,-0.010000000000000002,5.5519609296530616e-05
8,48,1,-0.018,0.003000000000000001,5.599868581657587e-05
8,49,1,0.002,-0.0225,5.551960929653063e-05
8,50,1,-0.002,0.007,5.409057686847798e-05
8,51,1,-0.013,-0.0095,5.1736039673464554e-05
8,52,1,-0.011,0.0025000000000000005,4.8496284495698055e-05
8,53,-1,-0.051,-0.019,4.442674444449991e-05
8,54,1,-0.044,-0.006499999999999999,3.959705047843578e-05
8,55,-1,0.019,-0.0225,3.408984000030912e-05
8,56,-1,0.006,-0.014500000000000002,2.7999342908287964e-05
8,57,-1,0.03,0.0305,2.142976929622156e-05
8,58,-1,-0.014,-0.009000000000000001,1.4493526390042288e-05
8,59,1,0.033,0.0125,7.309295228964716e-06
8,60,1,0.004,-0.004,6.688147710928215e-20
8,61,-1,-0.017,-0.0125,-7.309295228964632e-06
8,62,-1,0.017,0.007500000000000001,-1.4493526390042206e-05
8,63,1,0.039,0.006500000000000001,-2.1429769296221436e-05
8,64,1,0.008,0.0025,-2.799934290828789e-05
8,65,1,0.03,-0.0015000000000000013,-3.4089840000309095e-05
8,66,1,0.03,0.0135,-3.959705047843569e-05
8,67,-1,0.058,0.0165,-4.442674444449986e-05
8,68,-1,0.013,0.0055,-4.8496284495697994e-05
8,69,-1,-0.032,-0.0235,-5.173603967346452e-05
8,70,1,0.03,0.0034999999999999996,-5.409057686847795e-05
8,71,-1,0.021,0.0055000000000000005,-5.5519609296530616e-05
8,72,-1,0.009,-0.007500000000000001,-5.599868581657587e-05
8,73,1,0.036,0.005499999999999998,-5.551960929653064e-05
8,74,-1,-0.02,-0.0045000000000000005,-5.409057686847798e-05
8,75,-1,0.03,0.004499999999999999,-5.1736039673464574e-05
8,76,1,0.028,0.002,-4.849628449569806e-05
8,77,1,-0.019,-0.005,-4.4426744444499885e-05
8,78,1,0.008,-0.0115,-3.959705047843578e-05
8,79,-1,0.01,-0.005,-3.408984000030913e-05
8,80,1,-0.015,-0.0004999999999999996,-2.7999342908288008e-05
8,81,-1,0.011,-0.0015000000000000005,-2.142976929622157e-05
8,82,1,0.051,0.016,-1.449352639004234e-05
8,83,-1,-0.005,0.006499999999999999,-7.309295228964723e-06
8,84,-1,0.001,0.001,-2.4002513969604772e-20
8,85,1,-0.03,-0.0215,7.309295228964576e-06
8,86,-1,0.006,0.0015,1.44935263900422e-05
8,87,1,0.009,-0.014499999999999999,2.142976929622143e-05
8,88,1,-0.005,-0.0055,2.7999342908287883e-05
8,89,-1,-0.005,-0.011000000000000001,3.408984000030901e-05
8,90,-1,0.019,0.0,3.959705047843568e-05
8,91,1,0.049,0.008,4.442674444449986e-05
8,92,1,-0.018,0.0015000000000000013,4.849628449569799e-05
8,93,1,0.023,0.0115,5.173603967346452e-05
8,94,1,0.045,0.011,5.4090576868477946e-05
8,95,1,0.072,0.036,5.5519609296530616e-05
9,0,-1,-0.006,0.0024999999999999996,2.3951284744855937e-05
9,1,-1,-0.015,0.0025000000000000005,2.3746378183588354e-05
9,2,1,-0.017,-0.0165,2.313516450785973e-05
9,3,-1,0.011,0.028499999999999998,2.2128101753122217e-05
9,4,1,-0.021,-0.007500000000000001,2.074242104231993e-05
9,5,1,0.042,0.0165,1.9001831756597963e-05
9,6,1,0.01,0.021500000000000002,1.6936115861217544e-05
9,7,1,0.019,0.018000000000000002,1.4580618327873272e-05
9,8,1,0.033,0.012,1.1975642372427972e-05
9,9,-1,0.005,0.01,9.165759855715085e-06
9,10,1,0.021,0.007000000000000001,6.199048646642191e-06
9,11,1,0.014,-0.003999999999999999,3.1262699965242584e-06
9,12,-1,0.017,0.0115,1.4665932099127326e-21
9,13,-1,0.024,-0.0014999999999999996,-3.1262699965242503e-06
9,14,1,0.015,-0.0034999999999999996,-6.199048646642183e-06
9,15,1,-0.002,0.001,-9.165759855715076e-06
9,16,-1,0.007,-0.0055,-1.1975642372427965e-05
9,17,1,0.047,0.021,-1.4580618327873264e-05
9,18,1,-0.002,-0.0035,-1.693611586121754e-05
9,19,-1,0.016,0.0055,-1.900183175659796e-05
9,20,1,0.038,-0.0015000000000000013,-2.0742421042319925e-05
9,21,-1,-0.018,-0.028499999999999998,-2.2128101753122217e-05
9,22,-1,-0.013,-0.0065,-2.3135164507859725e-05
9,23,-1,0.01,0.021,-2.3746378183588354e-05
9,24,1,-0.007,-0.006,-2.3951284744855937e-05
9,25,1,-0.005,-0.0125,-2.3746378183588357e-05
9,26,-1,-0.017,-0.01,-2.3135164507859732e-05
9,27,1,0.036,0.0014999999999999979,-2.2128101753122223e-05
9,28,1,-0.002,-0.0015,-2.074242104231993e-05
9,29,1,-0.037,-0.037,-1.9001831756597967e-05
9,30,-1,-0.015,-0.0085,-1.693611586121755e-05
9,31,-1,-0.005,-0.017,-1.4580618327873277e-05
9,32,-1,-0.005,-0.0115,-1.1975642372427979e-05
9,33,1,0.015,0.015,-9.165759855715097e-06
9,34,1,0.019,0.0055,-6.199048646642204e-06
9,35,-1,-0.027,-0.004,-3.126269996524277e-06
9,36,-1,-0.009,-0.0009999999999999996,-4.399779629738198e-21
9,37,-1,-0.037,-0.0005000000000000004,3.126269996524248e-06
9,38,-1,-0.026,-0.018,6.199048646642175e-06
9,39,-1,0.031,0.009000000000000001,9.16575985571507e-06
9,40,-1,-0.002,-0.010499999999999999,1.1975642372427953e-05
9,41,1,-0.017,0.0004999999999999987,1.4580618327873254e-05
9,42,1,0.0,-0.002,1.6936115861217537e-05
9,43,1,-0.025,-0.021,1.9001831756597956e-05
9,44,1,-0.007,-0.0025,2.074242104231992e-05
9,45,1,-0.018,-0.0045,2.2128101753122213e-05
9,46,1,0.064,0.032,2.313516450785972e-05
9,47,-1,-0.023,-0.0034999999999999996,2.374637818358835e-05
9,48,-1,0.007,-0.014000000000000002,2.3951284744855937e-05
9,49,1,-0.001,0.017,2.3746378183588357e-05
9,50,-1,-0.022,-0.0045,2.3135164507859732e-05
9,51,-1,0.021,0.023,2.2128101753122223e-05
9,52,-1,0.006,-0.008,2.074242104231994e-05
9,53,1,0.005,-0.006499999999999999,1.9001831756597977e-05
9,54,1,-0.004,-0.0165,1.693611586121756e-05
9,55,-1,0.026,0.020499999999999997,1.4580618327873279e-05
9,56,-1,-0.038,-0.009,1.1975642372427982e-05
9,57,-1,0.041,0.018500000000000003,9.1657598557151e-06
9,58,-1,0.036,0.040999999999999995,6.199048646642207e-06
9,59,-1,0.02,-0.01,3.1262699965242804e-06
